,principal component 1,principal component 2,principal component 3,principal component 4,P. Habitable Class,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
1944,-1.756730096,0.445731613,-0.299212114,0.848164282,0,0.149297449,0.093157339,0.28580466,-0.270744942,0.998888564,0.814000078,0.648664169,0.174893804,-0.806955956,-0.329774931,-0.869096871,-0.183446401,0.423283092,-0.813095767,0.117295826,-0.212136425,0.424308971,-0.05765395
1945,-1.713474326,-0.141462921,-0.435062873,0.89936725,0,0.319932354,0.020091068,0.06648767,-0.36303943,1.1136117,0.809184712,0.566698872,0.18412678,-0.768892028,-0.286101722,-0.913429425,-0.132898979,0.347444019,-0.78854606,0.092448077,-0.238956866,0.43355682,-0.071761317
1946,-1.488515382,-0.390086922,-0.445772958,0.914176182,0,0.32069299,0.036585451,-0.08713575,-0.415429172,1.201303348,0.797227653,0.567057367,0.189223125,-0.774203536,-0.287963389,-0.94805129,-0.062553512,0.31708631,-0.842571194,0.053720205,-0.283159051,0.477934891,-0.055237078
1947,-3.025207698,3.848694198,0.901903938,1.022158597,0,-0.073035961,0.261758596,2.367615871,1.109351566,-2.068384577,1.305448347,-1.145445674,0.34356701,-0.765664786,-0.357926797,-1.349843795,0.267518217,0.175741821,-0.194676661,0.18240129,0.155471944,0.246175644,0.113001446
1948,-1.722138118,0.903398411,-0.045934609,0.689411714,0,-0.282825133,0.014674006,0.149319368,-0.108915757,0.592006353,0.226137966,0.362351715,0.060583202,-0.069933299,-0.043146205,0.109793174,-0.497498023,0.233901154,-0.708281629,-0.058095216,-0.126843283,0.005356476,-0.127366541
1949,-1.631256176,-0.162570882,-0.29781668,0.784135505,0,0.02309248,-0.104454498,-0.261413353,-0.292262003,0.843160637,0.21992679,0.231418434,0.075068291,-0.001968199,0.020613787,0.040747914,-0.407010739,0.100571859,-0.669712574,-0.106657457,-0.194284578,0.029430645,-0.159760249
1950,-1.225528785,-0.459435708,-0.213052311,0.114767514,0,-0.144530778,-0.329605173,-0.677397764,-0.390688037,0.756705528,0.195488784,0.096967074,0.214292114,-0.388867605,-0.227120504,-0.071839215,0.419279238,-0.245779128,0.745794235,0.148835347,0.401964315,-0.261047025,0.014921139
1951,-1.143966984,-1.818192831,-0.441722067,0.25733761,0,0.432509976,-0.35215006,-0.978331094,-0.532082196,0.748044801,0.256019366,0.052159365,0.193621762,-0.18172918,-0.142678878,0.11992843,0.37779822,-0.481018478,0.794608696,0.05463647,0.296889573,-0.293916108,-0.089981555
1952,-2.509878941,-1.456948437,0.246872709,0.915038258,0,0.325056398,0.000814957,0.390121243,0.674749054,-1.236542685,-0.165175572,-2.003568865,0.333034707,0.252018194,-0.223422749,-0.843964533,1.189137874,-0.41327146,0.441055708,-0.495685819,-0.132227323,-0.030594698,0.105575102
1953,-2.561117644,-1.667332525,0.044300346,0.728692115,0,0.168225336,-0.035081875,-0.025765364,0.168487312,0.333160537,-0.685648277,-0.072118107,0.098756884,0.208532956,-0.399586111,-0.115554578,0.222761884,0.114770458,0.170551339,-0.261863047,0.084263318,-0.162044218,0.084798165
1954,-1.137721678,1.032299711,0.127334954,0.101283084,0,-0.260299644,-0.165547106,0.106759882,0.160187844,-0.887297671,0.87509376,-1.489656392,0.364394793,-0.399796352,-0.00524961,-0.512358189,1.07101922,-0.625175457,0.651947702,-0.009016642,0.046327883,-0.088294582,0.01592648
1955,-1.072409201,-0.243766921,-0.242682855,0.095936914,0,-0.191601437,-0.348379249,-0.720028014,-0.465684818,0.853768926,0.356342461,0.079156184,0.191736835,-0.439534435,-0.182035822,-0.130249721,0.346896038,-0.300217216,0.700574353,0.200269282,0.397137375,-0.216063974,0.025523538
1956,-1.780301108,-0.007388413,-0.105669835,0.615218634,0,-0.06306803,-0.046788409,-0.229649491,-0.331355811,0.881841753,0.397331633,0.162724811,0.086159528,-0.052627417,0.007728185,0.097139977,-0.421408442,0.053220053,-0.694555791,0.032546412,-0.219312031,0.081716638,-0.041358586
1957,-1.724553145,-0.717403093,-0.24651813,0.694398165,0,0.151994726,-0.120521097,-0.474880444,-0.430104577,0.997604797,0.389375997,0.080646184,0.092606939,0.007864243,0.048283142,0.061825955,-0.383544603,-0.039554591,-0.683464226,-0.003572784,-0.257526664,0.088217662,-0.057039143
1958,-2.364624038,1.148267603,0.002431174,0.97258551,0,-0.08688238,-0.003731818,0.453814197,-0.051607987,0.353162611,0.636963953,-0.13993728,0.089281401,-0.105028419,-0.087766334,-0.153593578,-0.642514815,0.057939089,0.049015914,0.113615023,0.349120806,-0.24891157,-0.24247235
1959,-2.20048127,0.087004128,-0.240370777,1.070869769,0,0.176929192,-0.092778946,0.020125888,-0.245522899,0.630065596,0.629954761,-0.259435921,0.105139036,-0.048254047,-0.033013539,-0.230162015,-0.534449579,-0.069709473,0.069664613,0.056736566,0.265476463,-0.209956922,-0.266136269
1960,-1.957832167,0.542454195,0.090994898,0.485356678,0,-0.226329056,0.020176241,0.085195926,-0.156375484,0.634664008,0.252733167,0.261350988,0.068100666,-0.067824013,-0.029393373,0.12100221,-0.475767423,0.198518063,-0.674824536,-0.020452387,-0.097461862,-0.03184902,0.002712465
1961,-1.786995626,-0.179296648,-0.058728386,0.544678642,0,-0.069681125,-0.047401253,-0.235150283,-0.289324777,0.839548994,0.235421069,0.187247463,0.079988177,-0.037704774,0.001293748,0.047654759,-0.383688868,0.113684451,-0.690629997,-0.06884931,-0.158576092,0.009427054,0.001178417
1962,-1.951050006,0.55210593,-0.072801113,0.719390174,0,-0.041570609,-0.012990165,0.100839339,-0.203559438,0.69032443,0.416190048,0.560098898,0.242070498,-0.396145155,-0.113738498,-0.348113678,-0.427479437,0.28531621,-0.658056731,0.14763929,-0.070233203,0.231252542,0.179417633
1963,-1.02486801,0.554434046,-0.238419815,0.075363186,0,-0.276199438,-0.305014088,-0.471690055,-0.431924786,0.8011273,0.473737092,0.675937002,0.369610818,-0.80013783,-0.243726928,-0.377672572,0.302345832,-0.000211039,0.369595261,0.315916308,0.318081061,0.056235488,0.16201372
1964,-2.073619749,-0.093705379,-0.105496647,1.091359263,0,0.060148884,0.06506572,0.089318203,-0.165809568,0.830555507,0.357988727,0.250634301,0.206865193,-0.180141461,-0.112737584,-0.710576964,-0.63050311,0.354035981,-1.405914349,-0.161954028,-0.362264853,0.561142691,0.361856289
1965,-1.114020829,-1.127396285,-0.29090438,0.038762311,0,0.093469976,-0.273177404,-0.625663156,-0.417033013,0.899767363,0.241792089,0.303804778,0.273632794,-0.651952408,-0.371804609,-0.611670372,0.650553503,-0.166508447,0.712950975,0.106445734,0.320714062,-0.05432147,0.01520378
1966,-1.104663087,-1.459143913,-0.347831727,0.076788549,0,0.240834173,-0.273298837,-0.688997194,-0.450223934,0.893798253,0.258214978,0.301754875,0.26614705,-0.594928743,-0.356740759,-0.551361144,0.629046905,-0.224436469,0.723671015,0.081820707,0.290864837,-0.065083631,-0.012658897
1967,-1.601380755,-2.311507935,-0.281673065,0.316054137,0,0.549320952,-0.309059774,-1.018588309,-0.510529849,0.523483326,0.243897476,0.446541528,0.091836351,-0.416396847,-0.380506655,0.027240286,0.561240417,-0.350989684,0.931125176,0.290441976,0.247320256,0.045285401,0.202359286
1968,-2.235664346,-0.870466744,0.155124798,0.865527606,0,0.293414803,-0.00945861,0.269785763,0.423177031,-0.98593658,0.340053814,-1.890773403,0.324679594,0.153486426,-0.028283921,-0.692831473,0.873776171,-0.410965486,0.031535182,-0.413883292,-0.256401381,0.020625426,0.006845569
1969,-2.421713485,-1.340505484,-0.05043944,0.8256549,0,0.227475286,-0.069831604,-0.154260319,-0.056343849,0.527576102,-0.144760401,-0.199508451,0.12690786,0.108721754,-0.257784843,-0.154603589,-0.008612408,0.012243213,0.107025759,-0.146841899,0.136789666,-0.170145654,-0.009641353
1970,-2.341294556,-1.794079782,0.1973576,0.743311159,0,0.296338925,0.024712938,0.356970418,0.716457864,-1.239685611,-0.491509527,-1.720851193,0.166098833,0.358759142,-0.240294502,-0.6389407,1.270953971,-0.259024467,0.144724674,-0.707098165,-0.380926321,0.010030454,-0.053913573
1971,-2.576549115,-2.140267664,0.015453129,0.701418818,0,0.224022377,-0.003422672,0.007271377,0.256662563,0.24312145,-0.964727962,0.008319936,-0.040215143,0.322895436,-0.487401665,-0.048361868,0.348032536,0.177707745,0.222939377,-0.433858138,0.007208098,-0.192458687,-0.084285599
1972,-2.063612077,-0.813826766,0.072246569,0.333995278,0,-0.097616079,0.092547205,0.213264079,0.12103029,0.587290009,-0.546620985,0.585083323,-0.08152199,-0.232840888,-0.425850412,-0.413021617,0.192755539,0.478136321,-0.609848568,-0.262803313,-0.263817187,0.182469489,0.139092273
1973,-2.513196286,-2.001754398,-0.080864304,0.754013078,0,0.444810999,0.04014048,0.104885561,0.093235271,0.519070594,-0.432641234,0.084519222,-0.027755981,-0.100698655,-0.513430144,-0.649771257,0.258414438,0.167876396,0.157559673,-0.212728023,0.028107337,0.009236592,0.051364276
1974,-2.548988685,-2.32238378,-0.135902053,0.806495727,0,0.603268735,0.039687622,0.053876856,0.06230663,0.514683814,-0.414109986,0.071224222,-0.034789667,-0.040984158,-0.498022622,-0.591387405,0.224876925,0.11445905,0.181608778,-0.226811058,0.003947201,-0.010869019,0.01500536
1975,-2.285300639,0.103691377,-0.060886293,0.8797357,0,0.081662517,-0.031649585,0.099355523,-0.183904794,0.606673369,0.49034737,-0.236625988,0.110544395,-0.037730318,-0.068016803,-0.245377995,-0.508463566,-0.09162623,0.079180519,0.122997505,0.235588099,-0.163555007,-0.070347956
1976,-1.088411183,-0.210266677,-0.30074296,0.162850562,0,-0.10433237,-0.348336135,-0.698368079,-0.517302604,0.877410339,0.494851696,0.043167803,0.211553654,-0.405777359,-0.110714812,-0.150405713,0.197344109,-0.342731078,0.737088686,0.223751905,0.414006899,-0.257394536,-0.091565202
1977,-2.12259066,1.631916295,0.169242829,0.595588632,0,-0.27221579,0.017944007,0.545957387,0.057972162,0.262299923,0.221091584,0.397962249,0.202800035,-0.066156865,0.040401265,0.11324349,-0.779694419,0.292821188,-0.646819052,0.012319404,0.122291711,-0.185126487,0.047827846
1978,-1.765583286,0.373743999,-0.133598938,0.674063117,0,-0.044233138,-0.07336673,-0.056675911,-0.214998255,0.695089456,0.206584538,0.277030565,0.227630582,-0.039359765,0.093437565,-0.013531488,-0.580964097,0.150057053,-0.657037105,-0.073243994,-0.008298693,-0.092392658,0.037212884
1979,-2.073044938,-0.391798367,0.030548446,0.432814689,0,-0.093923208,0.092817032,0.233703635,0.025158568,0.640366707,-0.18564878,0.5345244,-0.090156904,-0.305996427,-0.380627526,-0.352691595,0.045787977,0.449509891,-0.650251581,-0.16763332,-0.240394613,0.179483313,0.056812788
1980,-1.329518358,-0.940181546,-0.179891251,-0.002446245,0,-0.083000541,-0.224792059,-0.409718239,-0.212241422,0.716553722,-0.074127866,0.373243322,0.071516626,-0.665357137,-0.539885657,-0.539274378,0.840333768,0.016100032,0.759123287,0.035834123,0.307741035,-0.074521838,-0.00338821
1981,-1.142736913,-1.671242893,-0.307306953,0.018058197,0,0.177453288,-0.252433218,-0.639688234,-0.31260301,0.765768127,-0.052888156,0.373231306,0.063516315,-0.581366212,-0.504369946,-0.464198644,0.879320205,-0.115855206,0.743824698,-0.040902719,0.235018884,-0.051667374,-0.037276216
1982,-1.137719255,-0.766252823,-0.282852673,0.152044412,0,-0.035491207,-0.362426491,-0.839316418,-0.492531905,0.850846885,0.333889604,0.026687469,0.190681231,-0.385549156,-0.192048877,-0.064538805,0.42289064,-0.329558186,0.72128789,0.164192685,0.363478238,-0.229016098,-0.019238626
1983,-1.124465363,-1.451916664,-0.396847856,0.239535056,0,0.254323346,-0.377002897,-0.982009382,-0.559440701,0.852107259,0.35815141,0.005623409,0.178804383,-0.27515345,-0.158035669,0.02882728,0.385700467,-0.442322832,0.739173672,0.118259138,0.309926705,-0.250204089,-0.068126062
1984,-0.957975117,-0.052227759,-0.31741691,0.093889956,0,-0.116808644,-0.291584532,-0.547347462,-0.52299741,0.998908676,0.696308254,0.288264978,0.27928243,-0.842673552,-0.297829374,-0.668111363,0.446840196,-0.134181964,0.610262824,0.212527775,0.426218644,-0.056347059,-0.025132283
1985,-0.672084661,-0.578769485,-0.406397892,0.060495945,0,-0.014329968,-0.350777972,-0.798673573,-0.608536323,1.076274557,0.686976108,0.267583386,0.286964592,-0.82800275,-0.264869889,-0.703481158,0.560418254,-0.227289231,0.563191508,0.140902574,0.383005157,-0.000410727,-0.005420269
1986,-0.744199054,-0.852418876,-0.452746067,0.128251006,0,0.121480254,-0.350972991,-0.829852875,-0.628263022,1.069759623,0.699504689,0.242569825,0.281658308,-0.773767128,-0.248021452,-0.66201506,0.518077439,-0.265259166,0.591043421,0.138757197,0.368637374,-0.027246376,-0.036540265
1987,-2.204560819,1.605109072,0.297157508,0.470642877,0,-0.374795547,0.060113314,0.566877641,0.075776739,0.28102443,0.227975853,0.356784692,0.066076995,-0.089085866,-0.04002982,0.16856199,-0.677282984,0.267180069,-0.661167704,0.097269606,0.021918166,-0.085296801,0.104632665
1988,-1.893138975,0.628160207,0.061880326,0.536861059,0,-0.209730055,0.020268278,0.092691738,-0.149230646,0.648895182,0.220623461,0.292923269,0.080998392,-0.065534123,-0.017700159,0.094401856,-0.529163788,0.160348296,-0.684029877,0.021727722,-0.105520314,-0.004475235,0.092616192
1989,-2.391432347,0.815939981,-0.031233126,1.009695531,0,-0.016728316,-0.025363179,0.317813108,-0.068425184,0.397821099,0.558332824,-0.157686482,0.17894593,-0.101960814,-0.113464475,-0.113976828,-0.520681548,0.014445105,0.045706066,0.15278866,0.306523541,-0.189722802,-0.093436161
1990,-0.835691188,-0.491807966,-0.510580889,0.268457273,0,0.026247892,-0.435676751,-0.976015217,-0.629055653,0.989276279,0.510710591,0.203201809,0.26462256,-0.398247671,-0.026743004,0.060223568,0.233225219,-0.290408597,0.364260058,0.150427261,0.229910003,-0.181703469,-0.135706161
1991,-2.209125958,-0.681452236,0.206745119,0.840165147,0,0.326202306,-0.017227032,0.229894466,0.360467237,-0.922441252,0.442052078,-1.874756832,0.789783104,0.161332763,0.10388039,-0.768921663,0.72274788,-0.518541853,0.007487573,-0.277477344,-0.188086474,0.043241763,0.24667614
1992,-2.390399889,-1.790659773,-0.117295591,0.899807024,0,0.49839632,-0.08719242,-0.339445711,-0.192086573,0.647316916,-0.035973597,-0.189514803,0.57919855,0.217718938,-0.115499873,-0.157842643,-0.203307264,-0.1832703,0.07812095,-0.056259334,0.139241468,-0.16022198,0.198860285
1993,-2.379398607,1.957167818,0.238946664,1.007867924,0,-0.028907838,0.197633917,1.502390898,0.67488754,-1.392923742,1.159798691,-1.548721545,-0.00098841,-0.314540592,-0.148172567,-1.052751668,0.393109961,-0.167561413,-0.006770628,-0.095339395,-0.19745392,0.183507165,-0.451781076
1994,-1.917148155,0.941815974,-0.196947432,0.724025812,0,-0.121737137,0.066348755,0.505225121,-0.105101303,0.654752448,0.584858237,0.4606755,-0.233367613,-0.37649071,-0.214219606,-0.339198044,-0.416267763,0.345824197,-0.634555106,0.041442352,-0.247572166,0.213133345,-0.479024496
1995,-1.723017198,0.473734031,-0.294338847,0.750282085,0,-0.048290631,0.048149879,0.260464549,-0.215070629,0.840395483,0.575916523,0.436680975,-0.226052605,-0.369650611,-0.207666721,-0.382140556,-0.331933196,0.293784759,-0.662977971,-0.00221322,-0.314123527,0.261908907,-0.479925837
1996,-2.088095208,-0.321931988,-0.325887909,1.081176763,0,0.23142299,-0.097747594,-0.135826266,-0.329084694,0.794758272,0.667196295,-0.305754526,0.10219172,0.011744143,-0.049355425,-0.21407786,-0.446715974,-0.220091794,0.081163095,0.154631521,0.059601564,-0.026643217,-0.316332891
1997,-1.450737401,-0.828191657,-0.45962421,0.866809201,0,0.259989518,-0.143114832,-0.575673465,-0.53519123,1.113370874,0.562358303,0.071760656,0.047288155,0.059036025,0.106214949,0.047533686,-0.465472717,-0.147219388,-0.684931772,0.000333564,-0.367645652,0.161284098,-0.305700998
1998,-1.824818923,0.188960263,-0.049169518,0.611902843,0,-0.134732505,-0.034175609,-0.153503628,-0.261316401,0.794047451,0.319962335,0.206317832,0.060427366,-0.089795875,-0.035444748,0.121379504,-0.387150632,0.136043038,-0.717083648,-0.00416183,-0.165411406,0.041727659,0.017443025
1999,-1.823852597,-0.37299638,-0.170776488,0.673159901,0,0.054219918,-0.103430923,-0.339498641,-0.33903466,0.876455657,0.320083007,0.123674597,0.067433717,-0.041830881,0.008357763,0.092198021,-0.358870114,0.059956432,-0.683775373,-0.022234224,-0.183733016,0.037623309,-0.005139125
2000,-2.668429623,1.590723323,0.312233449,0.821054715,0,-0.246288308,0.064973903,0.697813844,0.101813018,0.15480234,0.580958783,-0.101151817,0.143700396,-0.137170335,-0.184400284,-0.030799581,-0.609159676,0.111297055,0.00891078,0.228043381,0.368213199,-0.223912718,-0.021975118
2001,-1.850370273,0.103782271,-0.117104391,0.664050011,0,-0.03084612,-0.060986416,-0.214494409,-0.342642517,0.853631463,0.478661535,0.151833029,0.113132485,-0.078569341,0.024389547,0.126127669,-0.471272057,0.08014662,-0.704087356,0.028510861,-0.155193389,0.02466131,-0.037858757
2002,-2.610311731,-2.542730054,-0.210516035,0.965828288,0,0.680851394,-0.020482231,-0.245137256,-0.070376725,0.465070869,-0.245639157,-0.205872177,-0.267588635,0.317968971,-0.372515516,0.162621888,0.038919407,-0.111560481,0.196605986,-0.230922785,-0.082511471,-0.171461902,-0.203583397
2003,-2.780571877,-2.938856993,-0.289073752,1.061581043,0,0.956999178,0.027821415,-0.211663403,-0.092227409,0.391450084,-0.193939376,-0.182317577,-0.292414257,0.441779997,-0.362149685,0.347960499,-0.089898462,-0.186291634,0.260368739,-0.243270584,-0.127086043,-0.234170661,-0.286140804
2004,-1.03515779,0.316191005,-0.380447542,0.375708092,0,-0.260376163,-0.403077809,-0.474908701,-0.114901707,0.452398434,-0.283843359,0.380472768,0.415705149,-0.449627957,-0.273906517,-0.093561851,0.524421824,-0.099565957,0.728476736,0.08837547,0.53736946,-0.259938441,0.318410517
2005,-0.738593657,-0.433810269,-0.522309415,0.379006319,0,-0.103212295,-0.484542323,-0.830372784,-0.250918945,0.632207122,-0.300201934,0.329008943,0.427447184,-0.426337966,-0.237280889,-0.15992743,0.658285373,-0.208901657,0.685474114,0.010035074,0.470183684,-0.194512247,0.330331353
2006,-2.682913976,-1.444809413,0.143754367,0.631388766,0,-0.122770297,0.019459322,0.274571097,0.433439709,0.054329515,-1.024255803,-0.010698058,-0.35000695,0.206072379,-0.611532982,-0.03381819,0.48556534,0.291418593,0.220966417,-0.353541881,-0.014227342,-0.113300934,-0.069955775
2007,-2.827728576,-3.0226579,-0.150367144,0.885992866,0,0.67820101,0.075739815,-0.004241748,0.223573538,0.173913617,-0.916531516,0.012246965,-0.399614849,0.508681325,-0.588814081,0.337698627,0.30236693,0.037366637,0.320794586,-0.438497702,-0.209418463,-0.189206352,-0.288230419
2008,-2.082770634,0.649845469,0.148922354,0.441924116,0,-0.239449196,0.025610086,0.231978313,-0.069848184,0.514431516,0.146947895,0.289670654,0.063556813,-0.029827665,-0.027460385,0.102914406,-0.533030472,0.240677964,-0.633233897,-0.048152096,-0.04359027,-0.097148826,-0.004240615
2009,-1.732102915,-0.70613161,-0.126970019,0.548628311,0,0.060810318,-0.079461715,-0.365257074,-0.321750528,0.890834976,0.121101116,0.170512572,0.082238823,0.031946502,0.027001818,-0.007566877,-0.362330738,0.076575187,-0.668450151,-0.146743014,-0.170655577,-0.016146527,-0.012526891
2010,-1.707591029,-1.126857069,-0.235286838,0.631375442,0,0.200829499,-0.104911696,-0.438017647,-0.330257529,0.900070924,0.026637302,0.193826346,0.122769013,0.124001142,0.029686833,0.007834078,-0.348808008,0.053854732,-0.644614938,-0.223391966,-0.212400313,-0.030199083,-0.106474911
2011,-1.762366237,-1.6997438,-0.339195494,0.722529002,0,0.463496135,-0.115253599,-0.536416861,-0.384263859,0.899445025,0.051388182,0.168100596,0.111647457,0.225190565,0.057270424,0.096090686,-0.402315954,-0.03705612,-0.609616423,-0.250978726,-0.253896965,-0.061944039,-0.158235096
2012,-2.50570048,0.90069903,-0.003582825,0.972446804,0,0.113030623,0.069993946,0.530204022,-0.132820806,0.575107819,0.951081784,-0.012831938,0.285024106,-0.463047502,-0.246278045,-0.59726505,-0.470556336,0.093162695,-0.00824326,0.318069239,0.261137502,0.027948291,-0.061730849
2013,-1.694452133,-0.027674701,-0.268515295,0.762649124,0,0.16335163,-0.012452153,-0.164658948,-0.457240751,1.101988394,0.830121523,0.316788231,0.245071024,-0.434728165,-0.071367356,-0.420212171,-0.378665766,0.129213285,-0.781864299,0.130269733,-0.217970769,0.268905873,-0.035140689
2014,-1.752184921,-0.463733555,-0.366007933,0.826638585,0,0.328510228,-0.065801077,-0.277303422,-0.50671523,1.145958705,0.830180745,0.257809447,0.246406638,-0.381641766,-0.0421064,-0.424646409,-0.388798659,0.072063439,-0.751464975,0.119310979,-0.230440733,0.251699485,-0.055156182
2015,-2.552967413,0.155662849,0.157985571,0.762407592,0,-0.072119774,0.018231711,0.266032868,0.024631228,0.390480376,0.159317739,-0.13661553,0.253453983,-0.017243195,-0.218496189,-0.118818983,-0.281652233,0.022979568,0.075103456,0.120465034,0.218011054,-0.130191398,0.124217124
2016,-2.373340459,-0.937033342,-0.061924391,0.866109619,0,0.222698348,-0.078018269,-0.166823914,-0.156972387,0.633620663,0.148026526,-0.255796389,0.267381686,0.052094976,-0.161812021,-0.19072076,-0.179339776,-0.116011069,0.080902588,0.05655583,0.138492551,-0.093927585,0.101424843
2017,-2.726955307,1.934673218,0.696198708,0.727334789,0,-0.061106202,0.237217079,1.560849285,0.839463914,-1.582316929,0.751344167,-1.429769915,0.595698586,-0.327077037,-0.147249885,-1.089073213,0.423221569,-0.059341406,-0.083790485,-0.109547818,0.083600344,0.019286237,0.282313613
2018,-2.507323698,1.08940945,0.461307174,0.77220079,0,0.093698689,0.191722931,1.152349604,0.633915406,-1.259522581,0.764271993,-1.513024899,0.613711081,-0.315291646,-0.108674827,-1.154701516,0.560375574,-0.156187606,-0.057296694,-0.157230678,-0.01290509,0.080330399,0.251567094
2019,-2.636385907,0.445671396,0.196979349,0.738594141,0,0.028520932,0.104639356,0.609281316,0.099658695,0.360249043,0.276954257,0.130449676,0.428293061,-0.379477807,-0.325143433,-0.678863646,-0.263578081,0.254603851,0.031800795,0.107522385,0.368408887,-0.089395067,0.236417346
2020,-2.363914054,-0.573681201,-0.004625179,0.808864794,0,0.112343804,-0.039727308,-0.046976468,-0.12913937,0.604128677,0.178306743,-0.219023672,0.204165805,0.017873851,-0.16568218,-0.202825763,-0.241832798,-0.071615702,0.072899556,0.057603976,0.166885679,-0.115148263,0.084741007
2021,-1.23936266,-0.542627628,-0.171931911,0.062041953,0,-0.147840229,-0.320986405,-0.700320955,-0.404023387,0.785440066,0.194528294,0.090581701,0.301062418,-0.369181644,-0.220233157,-0.076137614,0.42898808,-0.282943825,0.743866096,0.183933693,0.374135815,-0.226393173,0.059137232
2022,-2.273456555,1.160345811,0.269403252,0.906288163,0,0.046666632,0.084820148,0.906679986,0.504371707,-1.245156592,0.862612751,-1.787374744,0.323776603,0.054290595,0.117980262,-0.678658147,0.293534954,-0.374152648,0.027904774,-0.220198954,-0.076574903,-0.078732459,-0.183853232
2023,-1.763384889,0.049016345,-0.1655877,0.63403478,0,-0.03416296,-0.058504273,-0.117177026,-0.269394967,0.782162426,0.265439353,0.226716633,0.089263684,0.007006019,0.053635022,0.023804824,-0.514047965,0.128001431,-0.635418505,-0.104232671,-0.131157512,-0.043367402,-0.18399564
2024,-2.325771105,-0.015788578,-0.042959169,0.907467479,0,0.09005009,-0.060402224,0.125780314,-0.043810152,0.444717092,0.115994034,-0.106302688,0.400609154,0.005472016,-0.081290588,-0.276969019,-0.408290146,0.029805855,0.080175352,-0.020327818,0.360443184,-0.262914822,0.099855085
2025,-1.64529775,-0.533873298,-0.200785083,0.677453877,0,0.088564004,-0.108575726,-0.363397704,-0.278571276,0.830134791,0.005796647,0.269711426,0.349855066,0.032710951,0.071390793,-0.041197069,-0.392953518,0.109208412,-0.688394829,-0.178832351,-0.079892629,-0.056020468,0.11720367
2026,-2.363930738,-1.719910883,0.002469951,1.061914091,0,0.515239748,-0.018369751,0.207165233,0.375811484,-0.941545271,0.498386331,-2.23676604,-0.238212624,0.239970174,-0.186177876,-0.762960814,1.023430354,-0.576635118,0.443440381,-0.442187469,-0.328420463,0.034444866,-0.48014091
2027,-2.427564243,-2.258745003,-0.087015549,1.152364797,0,0.789855061,-0.011945106,0.132039917,0.326735122,-0.959185649,0.532395447,-2.249955981,-0.252499078,0.347056366,-0.163560936,-0.649502395,0.956657834,-0.668200989,0.481542238,-0.467966572,-0.372813717,-0.00200593,-0.54453626
2028,-1.715244466,-0.096266887,-0.275314192,0.744677157,0,0.078479516,-0.110397723,-0.242568597,-0.346578896,0.847742665,0.379309472,0.163750001,0.032070654,-0.022211864,0.089878751,0.015222224,-0.540526151,0.088981143,-0.649391551,-0.096958878,-0.10830891,-0.058920311,-0.18530077
2029,-1.411940377,-0.915895892,-0.392622063,0.818499396,0,0.241184331,-0.151200789,-0.59489351,-0.476132231,1.03430156,0.354432695,0.123098906,0.038407599,0.025070265,0.108730081,-0.038402471,-0.444116719,-0.014975505,-0.723467062,-0.176702709,-0.195197908,-0.000621664,-0.172521509
2030,-2.368296338,1.679501394,0.354969309,0.942951957,0,-0.037785929,0.109926698,1.056393146,0.570925911,-1.327143848,0.948522536,-1.763423859,0.343054274,0.010564095,0.067150799,-0.572201275,0.280613871,-0.419887263,-0.003819227,-0.031303333,-0.137204125,0.041326902,-0.052262138
2031,-2.43760892,0.675204035,0.004614024,0.941410961,0,-0.024812357,-0.013911297,0.353639322,-0.03464443,0.404217495,0.459725387,-0.170414361,0.166056976,-0.042391496,-0.129507321,-0.138321586,-0.496537698,-0.050710177,0.095257965,0.218166686,0.21872164,-0.112126483,-0.076110227
2032,-2.195926627,1.895190075,0.092574357,1.184552444,0,0.063471406,0.042006965,1.020469029,0.425014771,-1.207838517,1.344142798,-1.834989238,0.290071033,0.02683044,0.166130903,-0.600967942,0.09665301,-0.472177462,0.013868397,-0.035685706,-0.172434342,0.036550678,-0.524702116
2033,-1.94003219,0.801283159,-0.192395927,1.255968846,0,0.289998227,-0.017917284,0.526105764,0.183933517,-0.845022657,1.347752109,-1.931034109,0.307302661,0.062984251,0.215366119,-0.668694531,0.245620387,-0.599214038,0.034168638,-0.104972134,-0.292214641,0.103826001,-0.552436859
2034,-2.597512554,0.353479038,0.216734202,0.745498708,0,-0.143712788,0.023464901,0.394618279,0.145982141,0.211339848,-0.012453452,-0.065732516,0.251521166,-0.03287602,-0.241221698,-0.125823397,-0.253076202,0.153320535,0.074364654,0.008349539,0.333909524,-0.236381076,0.153299293
