,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10
64,4.316069369430864,1.9334641828709267,-3.7860999564796813,1.4149101133222102,1.232137450463652,-0.31623217090505906,0.500163392287604,0.6389816790114665,0.14116455630705288,-2.0574722448988805
65,4.439071348756565,0.28577334982604374,-3.25140974473235,1.1461804821399793,1.4367167623905266,-0.3712163827827238,-0.3414156836568113,-0.11113805737640182,0.5789504092470545,-0.013497717012458076
66,-1.1620873075769889,0.7995416720507306,-0.4061853585646642,-0.5088004592674651,0.6009917552912106,0.8903263232247959,3.2778189876334873,0.9687734251491915,-0.3919488433118454,-0.7539326086883839
67,1.2938323951148245,-1.844191401774173,-1.079098586014801,-1.3754527921705195,1.2473229020519847,0.4709136803195054,1.4395167750051436,0.2723677037739675,-0.1742143205641252,-0.38020239079317
68,1.5951585963488364,-3.7863843903867567,-1.5786788779932281,-1.6773628174628301,3.1909701269551807,1.0748962521339085,2.249839693553723,0.4511134703656656,-1.689157027166671,0.3619946876432355
69,-0.06127731776283379,-0.6383037626667369,-0.49689442830077396,-1.3614274129443666,0.5755103533464161,0.6134992862536376,1.5853120401575513,0.22774309420207822,0.10549820766529952,-0.48474256004988087
70,2.3923811855752044,-3.3768324777499434,-0.8468893218081133,-2.356784595698505,2.1276669955809493,0.7403152406109499,0.9262399599838635,0.10295111234539624,-1.6868530670816633,0.3732743301477807
71,2.155235962766385,3.708205187923237,-0.39941730172768125,-2.2783227119290563,-1.0076882720215323,0.3521836800310709,1.75452771712829,0.3608187988961955,0.5820157657839486,-0.8984545630907369
72,2.3936855832562864,-2.9288892971214247,0.07648563225413867,-1.6222754915639848,0.14815338791959787,-0.646861160467543,-1.1537037619927042,0.07981893095587377,-0.35910257262694073,-0.8520487595885882
73,4.936483123772881,-2.305108570524489,-0.12558611902008018,-2.4830910147494976,0.6059634238381667,0.7922940136909481,0.35341408883759184,0.29033831985366493,0.3062974210789267,-1.3925371078068902
74,21.123852027605103,-10.194922555735562,25.149533824360095,19.26555513870308,-6.34756555048752,-22.225868427576202,22.76280858566588,-30.51547807392813,-1.1342019580592901,-0.09348760836185613
75,12.65828643473239,10.37975323200426,-15.515715128055593,18.05297866651606,6.225502451542863,-4.3895815713058415,-1.1239374357970142,2.1670036630485927,-2.865338593879581,-3.762596057391794
76,7.459320360878324,-0.3491256563711562,-0.6019147125685098,-2.15249794757313,0.8568053411091221,-0.5112511055136661,-0.7434464670480154,-0.7276862317586561,1.2969045039949016,2.91415688462912
77,11.347423253256226,9.43570377142146,-14.134862493948294,15.525993118135142,5.783968550780018,-3.4207596300077845,-0.46872213622769066,2.0016401626703058,-2.1081153598867233,-3.073141295583241
78,8.923331528807209,-5.2559148586243065,5.858971782818544,1.7334804536909885,-1.2365854226483681,0.3208350495566386,-1.249079745679831,1.3740206662010581,-0.7076245644786973,-1.1322066619797042
79,5.1555501554846375,-5.326082342001811,2.625611547032764,-0.4080260120005994,-0.7579974032164166,-1.492224035019482,-1.510899972184557,2.3555464737036766,-1.1317188855392555,-2.583525385307459
80,6.677013369092246,-5.65691035290283,4.063631783711485,-0.22001224689390148,-0.5901323214500499,-3.0187049604763914,-1.0826488444593645,0.8994485183592168,-1.2658032873736171,-1.5831845673131117
81,3.6505529048569336,0.962120772602594,1.6528198106496002,-0.7626557867268927,-1.7361724944257115,0.43823577252278806,-0.8364130082093083,0.10122518662123713,-0.16903763202366123,-0.08386712189399735
82,1.9652728274070657,5.356756805564953,0.9644141344285821,-2.627191150268959,-2.1248070099855116,-0.14338666608789852,0.8538488149705987,0.3235850566552328,-0.3529962596749088,-0.7867890607877656
83,2.3475565914169443,3.8087168826633606,0.9481131775326308,-2.1010798024635893,-2.1553001909439184,-0.07286301012968004,0.09160228800668199,0.22136908396092966,-0.7404769149593845,-0.03212558124271567
84,4.334142587704966,3.8408441652785936,2.7640028487241137,0.5158535904141714,-2.280979853242369,1.4053990058505537,-0.752038893322857,-0.1418655900822552,-0.7075554286159267,1.4958482730118983
85,2.065900076060279,2.279063018782084,0.17288351533914592,-1.8733057203002053,-1.5216324803987278,-0.5661739600942072,-0.6322767545192594,-0.44086290398113737,0.6308992820405022,0.04164311878255653
86,2.5102031953257375,3.412397415075668,-0.17602700277914562,-2.7768117561521053,-1.3343550639198545,0.33818893416448403,0.7908081793023993,0.04682525753298116,0.6932562235326759,-1.4644661815715836
87,2.210913788076939,2.0062058087035988,0.48962006498274985,-1.4908552060368858,-1.509014328042076,-0.1366532753878654,-0.890859404087095,-0.26782290889698845,-0.11214014303896735,0.12545157148357144
88,-2.2395859537486347,2.7972299378675363,0.7303082953289096,-0.06189423663679099,-0.42735280879783244,0.41110259549227685,2.727361063610989,0.9601833827177999,-0.42601468467778547,-0.2923602878027145
89,-0.431638074331086,0.9782322231254982,-0.01980066409097561,-0.8528950849598567,-0.34923140290666566,0.04633136555308283,1.0572887311013321,0.12629090028357978,0.6495252885961268,-0.19415254873275994
90,0.029122939760728085,0.5907428399994976,0.2625913322107707,-0.9665257702544392,-1.1902627636643108,-0.4565535923257064,-0.8256707018049884,-0.30067102971283977,0.5212491854998732,-0.4016618929268414
91,1.8063838958901657,-0.5614267159169491,-0.1714236410553016,-1.3018730196832855,-0.5246748912046565,-0.2968311872396277,-1.2240637270311152,-0.4395643318946407,0.23310947839659898,-0.0567408569136197
92,2.7728202569829454,0.45994873538113057,0.01952561208610871,-1.8858292253046673,-0.6884284141211967,0.5737501338499295,-0.17846215793824147,-0.05458214187176289,0.3581867847396976,-0.3865781685045429
93,2.2602991929526155,4.641725220579312,0.7850261132516019,-1.7070780336769276,-2.0140684070297237,-0.3988532258163234,-0.13250375057835767,-0.04559046685692353,-0.7665147088684745,1.0080154275547557
94,2.3561688131598695,3.5735543345934895,0.2810937420259209,-2.68680616400345,-1.9328509894590669,0.020131303997551257,0.009580430821342549,-0.004037914807830123,-0.01630105661878802,-1.4373642862788478
95,1.3072006553903652,2.590867131985624,0.6664203223151703,-1.4204478399560665,-1.5543918060923787,-0.39316134153034926,-0.48815227991927407,-0.04223765001682182,-0.7031567696290766,-0.09887337241313283
96,2.2107880864861533,4.98114804043638,1.828200353541624,-1.3792438848586435,-2.2702459006385407,0.3105962344700534,0.2620568700482537,0.5139329053933392,-1.6055471518593272,-0.5355259754721972
97,10.063780505882868,4.048908436931273,7.0808217897309325,2.6494601223922296,-3.5678815218625806,5.664524559660498,-0.7705829248476521,-0.11184962563395019,-0.5621705372418309,1.1559293808721514
98,2.08676646499529,2.567022116966981,-0.1446073601618977,-2.3129371181727536,-1.3573918537121463,0.2840084428804914,-0.1476459461196854,-0.22381869748375813,0.48111330510210787,-1.0377897717241742
99,1.1999204298381145,3.821716148051341,0.6544310385489787,-1.409895425068414,-1.8260195148881213,0.27092404363727046,0.06308411542068171,0.3493167231731113,-1.01742821215806,-1.5120797797524919
100,2.3371280533090775,3.7280971732659856,0.982549008118426,-2.168692714418707,-2.084700250149957,0.07672038500023695,0.2807085461741165,0.42278950715135144,-0.9775523269858081,-0.9213709297427904
101,2.119280960642812,4.306354076975581,0.2061943232816567,-2.087546102635237,-1.7277682808398744,-0.06626490055644266,0.38313122766016755,0.03293377977838793,0.057990134089781,-0.8260987068769556
102,2.882378950449268,1.5033676471801836,0.5544969462895769,-1.4453419717450704,-0.9304659059109328,0.5059434845921134,-0.3304109443619833,-0.1455719521562299,-0.03109120166086225,0.18764979010280516
103,2.004226667996772,5.763160443755024,0.8615597218929296,-1.6666724538595146,-2.0086394777903744,-0.18364366535817134,0.7592821573955079,0.47517642826680884,-1.2453538231471786,-0.24072494024270025
104,0.1755404230681261,1.0906921914109435,-0.39054284869840294,-0.806950764141314,-0.37809855923166086,-0.06365906967126864,0.05508480905687228,-0.3102866738244392,0.7719888437967554,0.14193960868606065
105,1.7117985169022572,4.057661942295607,0.5997121732454878,-1.434136908635289,-1.6925687153623947,0.2877956373798025,0.26224933912863,0.26748280383969164,-0.758452379647575,-0.5590782335911277
106,-0.3000487119856583,0.4233416007506954,-0.35745135118054217,-1.2835393464178761,-0.46027888183783333,0.4416132044088702,0.675932625570453,0.14081978186009425,0.8447049197580238,-2.3757879457130016
107,-0.20695733989607723,-0.283194900967401,-0.461948959754219,-1.1361364950478618,-0.289733059444064,0.4053921950832282,0.43947610394243103,0.05674475613666435,0.9917031281833631,-2.357602902319764
108,1.0952193262272043,2.935058077581331,0.3451386468217523,-1.6341047357612637,-1.8221327315772622,-0.4489479676508208,-0.9082797147269966,-0.369096715696216,0.04865421288278085,-0.3600078106097335
109,1.2487621575214989,4.021646224238389,0.38125188955942585,-1.7429658606553948,-2.215206444927865,-0.3127423067391296,-0.8035750172916195,-0.04957817497974971,-0.7155341485729451,-1.3852339166225554
110,2.6536327077159054,2.8521532798686846,1.6892332770395264,-0.7033017795909344,-2.0063224801140276,0.5954149390158026,-0.6409064176368511,0.05290549889749975,-0.659783148985802,0.13348673289847218
111,1.1515930290647005,2.903979596435257,-0.3125880062768479,-1.7654113118468866,-1.3940948061263676,0.4314998282102462,0.4332204931448774,0.17176599190440314,0.3468448122129608,-2.165969450182081
112,1.0305346864052227,2.282490398134618,0.43919489130950495,-1.532210637084806,-1.533282744688424,-0.08173129922030056,-0.25910669305922623,0.0836493935288513,-0.5512518085319492,-0.4193096908729699
113,2.0149809082149015,1.3748503607692837,0.46924090668645785,-1.422663170111086,-1.364165730793666,-0.15665744796494432,-1.021481529683875,-0.21840559930999853,-0.29634622283501655,-0.04862319023445886
114,2.794414258844207,4.33739427193807,-0.1274588663540866,-2.4496561410314177,-1.856354695172723,-0.14354469910208598,-0.03618540382000736,0.08123099685458013,-0.6975794350418788,-1.389525603635446
115,0.03997439218732134,1.084400492489005,0.0713360057999611,-1.0028790669018615,-0.8863758312971562,-0.2266374216324365,-0.1843464160959477,-0.247821551411672,0.6821159888827518,-0.5395313108805875
116,9.603238556822365,1.4679898337436137,6.441015701890417,2.3497745731908783,-3.4104099270083976,5.3932674159441945,-1.3933464138305809,0.058205293971928154,-0.6154225381885812,0.11466383234587883
117,9.621796488533828,-3.715694979745852,3.755459971507573,-1.7221280497729687,-1.375369323280957,-3.840783929519795,-0.630349633534517,-1.2967357729507953,-1.066024822802208,-0.2551761042780419
118,2.4999246173409606,8.922759131255185,2.934544832679916,-3.039829159162882,-4.8395299311779665,-0.14001735406438162,3.454762897744675,2.9579196419714604,-5.407693534844736,-1.9346299875494042
119,8.355030967853486,-4.430859405600727,4.787225489866977,0.7060159981422413,-1.223011039444769,2.2386699213376278,-0.9351600762836166,1.3631363217990182,-0.8889961701836269,-2.130817898463866
120,6.336048896940863,-5.839446044392335,4.372116771098087,0.5313773526025319,-0.7637022617703481,-3.934971799766938,-0.83850838777357,0.5712715952883668,-1.0199377122622424,-1.2749166516251134
121,4.71856766147306,-2.5191259697758936,1.225835001764093,-2.025681463714217,0.38916610846197747,-0.25904585277146214,-2.0824064556244415,-0.2718079074088229,0.3070253689936808,0.696659293943209
122,4.325157410738349,-2.085484549200803,0.884429172361299,-0.09503280561521774,-0.7532690573921488,-0.3655050951637146,-2.083642320199217,0.258413583261877,-0.6004952510895114,-0.36767034727106507
123,-1.0179193182136757,-2.568406585565527,-0.38635184563842856,-0.3701300651100977,0.4725922672688756,-0.06687491207115312,-0.014627334142369039,0.08665251826973419,0.5314956530403604,-1.451973777046293
124,-1.847811448528323,-1.8398512807218275,-0.011818200244891539,0.16193635580681642,0.10434303295699841,0.02415750341729645,0.20816025331237875,0.1361036092293042,0.5969647160239637,-1.056993231265155
125,-1.7979297651940953,-2.224047097689966,-0.06696937062484458,0.21210205925005787,0.2668481437473016,0.04225228670363137,0.1155637895622989,0.0848954910009345,0.6320714225985918,-1.0376850731657445
126,-0.5106028619262791,-1.8602596688336102,-0.1265580857444389,-1.1235073795226778,-0.11774015775006302,0.25827423247171644,0.541124755995658,0.5643161129902494,0.4794035367713527,-2.6903226816362062
127,-0.8845284383517745,-2.4747553093511767,-0.3482697495657799,-0.4728156250050158,0.4096832069932414,-0.10069885035693352,-0.02403066040922734,0.04118920628713182,0.5105859553473392,-1.4118517571435443
128,-1.5905489119628373,1.7494051056286866,0.0739041914228643,0.41328413533562236,-0.3087094288445579,0.3267725447917002,1.2170540836604251,0.296252207893401,0.2846012148615351,-0.5127221710925066
129,-1.6326178454026883,0.6083983854022902,0.4248079721937247,-0.15962309822614268,-0.6860462730373051,0.11765392150384706,0.5494073488835807,0.31381152033020576,0.10487761463895506,-1.2857005157275272
130,2.0872801661710687,1.9765721889026013,-0.9212581815661331,-2.0178470840500196,-0.4989676274458821,0.6999093996360428,0.9311813141310665,-0.05566369122500368,1.3620633258111128,-1.4852994244427227
131,-0.4523818622972637,-3.832711583773274,-0.005698571395269353,-0.21023510781576418,0.9273710800679745,-0.14058584031628518,-0.1812020632241261,0.4263194225581388,-0.7345895716211114,-1.347460478303032
132,-1.078046138109513,2.2034332807968746,2.3032779673906165,0.777717900381922,-1.9478087282084189,1.697289302776757,1.8062013933477987,1.4459888226345299,-1.9631844343873373,-1.73353067326089
133,-2.095924153416174,1.1895628119518464,0.5365201447493927,0.15515351585608578,-0.18111800422824928,0.33636613804298754,1.8561261135786689,1.0500293683170145,-1.6286745844473234,-0.41483845233770666
134,-0.9382650432489785,-0.060098021443517564,-0.04804489373717553,-0.5903548082272885,-0.34059246410541355,-0.08891359164116085,0.3025261650407042,0.05610001410433786,0.5140936528600345,-0.8757067880022387
135,-1.6988494893465846,0.1982734908434145,0.12218422825480804,-0.07292823457718432,-0.057850794465184596,0.17622018167403136,0.8248087868607418,0.09967013263789573,0.4790222126584508,-0.5079860570405972
136,-0.9893320408857736,0.16256133456777894,-0.005611498866652546,-0.5614782475372753,-0.239032482523734,-0.08557647069252808,0.3515880459874963,-0.07601514385638419,0.5104048966989857,-0.3982139180966441
137,-0.861797183029788,-0.5737118005509391,-0.15184199306045235,-0.4919868224426528,-0.03648740846845762,-0.14601575537550518,0.05674610442641334,-0.201983221834908,0.6840871939237924,-0.4056594379650124
138,-1.9971947231467215,1.0782462187930038,0.1551143709240375,0.2641848685323089,-0.0882519059112124,0.16765930750691166,1.142093196421592,0.19228092900457114,0.17849844507447393,-0.15470589466558157
139,-1.1216864275799996,0.18549170446230098,-0.08838499711321768,0.054280671683172875,-0.06764116656842448,0.10699170203823705,0.40653971965220737,-0.15483872223283476,0.7829025671352904,-0.2739268986404251
140,-1.3637974974885978,1.0131674414317728,-0.33600114016344906,-0.25930547641028323,-0.018709110820500318,0.7339164410804058,1.499650718114066,0.40023504375597085,0.9222722119961371,-2.2655688535080327
141,-1.7309172585579353,-0.25900307442003534,0.1873433482476611,-0.25851166476524806,-0.42536640842678997,0.32595044136558016,1.4063239742869806,0.7345901674385602,0.30232018251648735,-1.8557566037491309
142,-1.5447912242467554,-1.744061005099756,-0.09755659610020088,-0.1167769293982742,0.1144080511548624,0.22831264395720113,0.8070238177434331,0.43813286035191945,0.7335639556794761,-1.8211148679512368
143,-0.4751110628532292,1.29478225906714,-0.21467929363079824,-0.4264700402807944,-0.4622668564563409,-0.07978519003958873,0.298725618048901,-0.12502375050294032,0.7557837855020407,-0.5726029456923347
144,1.8226291347726093,0.540887295442344,0.00443775264758855,-1.7607907315402538,-1.0263251468182446,0.3349810020900287,-0.20685798387683593,0.10729124864899715,0.31945139670055817,-1.9843341073979985
145,2.4272790740953396,0.603140419935957,-0.4750168740273289,-2.338962222887634,-0.702304937380839,0.49892509262827084,0.023714610728473515,0.017791154536220603,0.6451098413607822,-2.132731169918462
146,-1.1869667673166286,-2.466609406121193,-0.15685605348813478,0.060627180650357514,0.4713160513354928,0.0507112640377131,0.07698165015744594,0.14362392659679316,0.5014221364981192,-1.0979673343228504
